name,price,unit,category,subcategory,category_url,image_url
Thums Up Cola Soft Drink (2 l) - Pack of 2,169,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Thums Up Cola Soft Drink (2 l),85,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
7UP Nimbooz with Lemon Juice,25,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Coca-Cola Cola Soft Drink - Pack of 2,169,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Limca Lime Soft Drink,50,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Coca-Cola Cola Soft Drink (300 ml) - Pack of 6,237,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Coca-Cola Cola Soft Drink (300 ml) - Pack of 4,159,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Fanta Orange Soft Drink,40,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Fanta Orange Soft Drink - Pack of 2,79,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Coca-Cola Zero Sugar Soft Drink - Pack of 6,238,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Sprite Lime Soft Drink (2 l) - Pack of 2,169,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Sprite Lime Soft Drink (2 l),85,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Zero Sugar Mint Mojito Sparkling Drink - Pack of 2,119,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Zero Sugar Mint Mojito Sparkling Drink,60,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Thums Up Cola Soft Drink (300 ml) - Pack of 6,238,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Thums Up Cola Soft Drink (300 ml) - Pack of 4,159,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Coca-Cola Diet Coke Soft Drink,399,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Lahori Zeera Masala Soda - Pack of 24,240,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Pepsi Soft Drink,40,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Appy Fizz Sparkling Drink (Apple Flavoured),38,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Limca Lemon 'N' Lime Soft Drink 2 l - Pack of 2,169,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Limca Lemon 'N' Lime Soft Drink 2 l,85,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Zero Dark Roast Coffee Sparkling Drink (Sugar Free) - Pack of 2,119,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Zero Dark Roast Coffee Sparkling Drink (Sugar Free),60,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Zero Cranberry Lime Sparkling Drink - Pack of 2,119,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Zero Cranberry Lime Sparkling Drink,60,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Bisleri Limonata Limey Minty Cooler Lime Soft Drink,37,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Thums Up Xforce Soft Drink,38,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Mountain Dew Grip Soft Drink,40,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Mango Passion Sparkling Water - Pack of 2,119,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Mango Passion Sparkling Water,60,,Soft Drinks,,https://blinkit.com/cn/soft-drinks/cid/332/1102,
Paper Boat Nata De Coco Mango Fruit Drink - Pack of 2,71,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Nata De Coco Mango Fruit Drink,40,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Maaza Mango Drink 600 ml,39,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Frooti Refreshing Mango Drink,90,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Frooti Mango Drink - 2 Ltr,104,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Frooti Mango Drink,34,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Maaza Mango Drink,79,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Maaza Mango Drink 1.2 l,75,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aamras Mango Drink - Pack of 2,79,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aamras Mango Drink,40,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Maaza Mango Drink - Pack of 10,90,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Real Fruit Power Alphonso Nectar Mango Drink,102,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aam Panna Zero Added Sugar Drink - Pack of 2,79,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aam Panna Zero Added Sugar Drink,40,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Raw Pressery Alphonso Mango Drink,56,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Raw Pressery Alphonso Mango Drink - Pack of 2,109,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Raw Pressery Alphonso Mango Drink - Pack of 3,632,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Raw Pressery Alphonso Mango Drink - Pack of 4,796,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Slice Mango Drink (1.75 l),93,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Jade Forest Mango Lush Iced Tea,53,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Swing Slurpy Mango Drink,82,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aamras / Mango Drink - Pack of 2,137,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aamras / Mango Drink,69,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aamras/ Mango Drink,109,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Paper Boat Aamras/ Mango Drink - Pack of 2,216,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Raw Pressery Aam Panna,62,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Fresca Mango Drink,41,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Pluckk Mango Cold Pressed Juice,90,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Fresca Mango Drink - Pack of 2,81,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Real Fruit Power Mango Drink Juice,101,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Slice Mango Drink,40,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Slice Mango Drink (1.2 l) - Pack of 2,139,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Slice Mango Drink (1.2 l),70,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Tropicana Delight Mango Drink - Pack of 2,208,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Tropicana Delight Mango Drink,105,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Raw Pressery Alphonso Mango Drink - Pack of 6,266,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
B Natural Mango Drink - Pack of 2,199,,Mango Drinks,,https://blinkit.com/cn/mango-drinks/cid/332/1108,
Real Activ Cranberry Juice,145,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Fibre+ Multi Fruit Juice,133,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Apple Juice,133,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Valencia Orange Cold Pressed Juice by Pluckk,152,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Orange Juice - Pack of 3,404,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Orange Juice,144,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Orange Juice - Pack of 2,272,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Mixed Fruit Juice - Pack of 3,404,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Mixed Fruit Juice,144,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Mixed Fruit Juice - Pack of 2,272,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia Orange Juice - Pack of 2,689,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia Orange Juice,347,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia Orange Juice - Pack of 3,1010,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia Orange Juice - Pack of 4,1317,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia-Orange Juice - Pack of 4,493,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia-Orange Juice,131,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Valencia-Orange Juice - Pack of 3,387,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Real Activ Pomegranate Juice,145,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Pineapple Cold Pressed Juice by Pluckk,152,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Pomegranate Juice (250 ml) - Pack of 3,387,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Pomegranate Juice (250 ml),131,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Pomegranate Juice (250 ml) - Pack of 4,504,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Storia Pomegranate Juice - No Added Sugar,128,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Cold Pressed Aam Panna Juice,104,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Sugarcane Cold Pressed Juice by Pluckk,104,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Mixed Fruit Juice,56,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Mixed Fruit Juice - Pack of 3,163,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Mixed Fruit Juice - Pack of 4,213,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Mixed Fruit Juice - Pack of 2,110,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Pomegranate Juice - Pack of 3,1162,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Pomegranate Juice - Pack of 4,1516,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Pomegranate Juice,390,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Sugarcane Juice,68,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Sugarcane Juice - Pack of 2,431,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Sugarcane Juice - Pack of 3,198,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Raw Pressery Sugarcane Juice - Pack of 4,255,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Cold Pressed Mixed Berries Juice,142,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Guava Cold Pressed Juice by Pluckk,104,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
Pluckk Pomegranate Cold Pressed Juice by Pluckk,129,,Pure Juices,,https://blinkit.com/cn/pure-juices/cid/332/1318,
A TATA Product - Organic India Premium Speciality Tulsi Tea Green Tea Gift Pack,699,,Beverages Gift Packs,,https://blinkit.com/cn/beverages-gift-packs/cid/332/1323,
Twinings The Royal British Garden Assorted Green Tea Bags,300,,Beverages Gift Packs,,https://blinkit.com/cn/beverages-gift-packs/cid/332/1323,
Twinings Silk Route Assorted Tea Bags Gift Set,300,,Beverages Gift Packs,,https://blinkit.com/cn/beverages-gift-packs/cid/332/1323,
May & Co. Gift Pack,2399,,Beverages Gift Packs,,https://blinkit.com/cn/beverages-gift-packs/cid/332/1323,
Real Beverage Gift Pack,400,,Beverages Gift Packs,,https://blinkit.com/cn/beverages-gift-packs/cid/332/1323,
Real Activ No Added Sugar Coconut Water,180,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Storia Tender Concentrate Coconut Water,99,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Yu 100% Natural Coconut Water - No Preservative,123,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Real Activ Coconut Water - 100% No Added Sugars,93,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Coconut Water - Pack of 6,190,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
paper boat Swing Concentrate Tender Coconut Water Drink,71,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Yu 100% Natural Coconut Water,46,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Storia Tender Concentrate Coconut Water No Added Sugar,225,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Real Activ Tender Coconut Water - Pack of 6,179,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Coconut Water - Pack of 4,247,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Coconut Water,65,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Safal Coconut Water - Pack of 6,218,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Safal Coconut Water,37,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
B Natural Tender Concentrate Coconut Water - Pack of 2,134,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
B Natural Tender Concentrate Coconut Water,68,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Mojoco Tender Coconut Water - Pack of 6 (Bottle),135,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Paper Boat Coconut Water - Pack of 2,98,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Paper Boat Coconut Water,50,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Coconut Water - 750 ml - Pack of 2,284,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Coconut Water - 750 ml,144,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Real Activ 100% Tender Coconut Water,50,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Real Activ 100% Tender Coconut Water - Pack of 6,274,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Only Earth Tender Coconut Water - Not from Concentrate,123,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Aloe Vera Coconut Water - Pack of 2,120,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Aloe Vera Coconut Water,62,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Aloe Vera Coconut Water - Pack of 3,176,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Raw Pressery Aloe Vera Coconut Water - Pack of 4,229,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
B Natural Select Tender Concentrate Coconut Water,171,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Pluckk Tender Coconut Water,50,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Mojoco Tender Coconut Water,80,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Storia Tender Concentrate Coconut Water - No Added Sugar,40,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Only Earth Tender Coconut Water,43,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Only Earth Tender Coconut Water - Pack of 5,205,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Pluckk Tender Coconut Water with Real Malai Chunks,76,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Wow! Coco Charge Tender Coconut Water,133,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Wow! Coco Charge 100% Tender Coconut Water,246,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Wow! Coco Charge Organic Coconut Water,66,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Wow! Tender Coconut Water,50,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Derm Ease Coconut Water Powder,149,,Coconut Water,,https://blinkit.com/cn/coconut-water/cid/332/1594,
Paper Boat Zero Sugar Tonic Water,54,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Kinley Strong Soda Water,20,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Bisleri Soda Water,20,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Catch Club Soda Water,15,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Amalgama Mango Picante Cocktail Mix,180,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Mint Mojito Sparkling Drink - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Mint Mojito Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Lahori Zeera Masala Soda - Pack of 24,240,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Dark Roast Coffee Sparkling Drink (Sugar Free) - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Dark Roast Coffee Sparkling Drink (Sugar Free),60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Cranberry Lime Sparkling Drink - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Cranberry Lime Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Mango Passion Sparkling Water - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Mango Passion Sparkling Water,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Schweppes Ginger Ale - Pack of 4,225,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Schweppes Ginger Ale,57,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Schweppes Ginger Ale - Pack of 6,339,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Lemon Lime Sparkling Drink - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Lemon Lime Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Green Apple Sparkling Drink - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Green Apple Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Yuzu Orange Sparkling Drink - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Yuzu Orange Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Fresca Hazam Jeera Masala Soda,44,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Peach Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Schweppes Zero Calories Flavoured Sparkling Water (Zesty Lime),53,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Swing Jeera Masala Soda,50,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Catch Jira Digestive Masala Soda,49,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Catch Clear Cranberry Soda Water,55,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
"Paper Boat Zero Sugar Indian Tonic Water, Zero Calorie Pack of 2",119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
"Paper Boat Zero Sugar Indian Tonic Water, Zero Calorie",60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Ginger Lemon Sparkling Drink - Pack of 2,119,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Paper Boat Zero Sugar Ginger Lemon Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Schweppes Zero Calorie Sparkling Water (Cranberry),53,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Coolberg Cranberry Non-Alcoholic Beer - Pack of 2,201,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Coolberg Cranberry Non-Alcoholic Beer,109,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Schweppes Zero Calories Flavoured Sparkling Drink (Peach),53,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Heineken 0.0 Non-Alcoholic Beer,120,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Jimmy's Zero Sugar Cocktail Mix (Mango Passion),59,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Star Signature Premium Tonic Water,399,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Jimmy's Zero Sugar Cranberry Lime Sparkling Drink - Pack of 2,106,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Jimmy's Zero Sugar Cranberry Lime Sparkling Drink,60,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Lahori Shikanji Soda,240,,Soda Mixers,,https://blinkit.com/cn/soda-mixers/cid/332/1599,
Mogu Mogu Lychee Fruit Drink with Nata De Coco - Pack of 4,261,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Lychee Fruit Drink with Nata De Coco,68,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Lychee Fruit Drink with Nata De Coco - Pack of 2,133,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Mango Drink - Pack of 4,261,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Mango Drink,68,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Mango Drink - Pack of 2,133,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Strawberry Fruit Drink - Pack of 4,261,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Strawberry Fruit Drink,68,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Strawberry Fruit Drink - Pack of 2,133,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Grape Fruit Drink with Nata De Coco - Pack of 4,279,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Grape Fruit Drink with Nata De Coco,73,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Grape Fruit Drink with Nata De Coco - Pack of 2,143,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Pineapple Fruit Drink - Pack of 4,279,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Pineapple Fruit Drink,73,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Pineapple Fruit Drink - Pack of 2,143,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Orange Fruit Drink - Pack of 2,133,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Orange Fruit Drink,68,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Orange Fruit Drink - Pack of 4,261,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Evian Natural Mineral Water - Pack of 3,432,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Evian Natural Mineral Water,149,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Coca-Cola Vanilla Soft Drink (Zero Sugar),209,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Fanta Orange Soft Drink (Zero Sugar),229,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Perrier Sparkling Water,195,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Sprite Lemon-Lime Zero Sugar Soft Drink,209,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Perrier Sparkling Water (Sparkling Water) - Pack of 4,779,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Coca-Cola Cherry Flavoured Soft Drink,219,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Mogu Mogu Watermelon Fruit Drink with Nata De Coco,68,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
Red Bull Cold Brew Coffee flavoured Energy Drink,149,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
7UP Zero Sugar Soft Drink,209,,Imported Beverages,,https://blinkit.com/cn/imported-beverages/cid/332/2360,
